key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ210_01779_SEQ_00","尾羽集落的馬塞尚非常關心這裡的樹木。"
1,"TEXT_HEAVNZ210_01779_SEQ_01","馬塞尚拜託冒險者去驅除<Sheet(BNpcName,4046,0)/>。對龍堡參天高地陸行鳥之森的<Sheet(EObj,2005603,0)/>使用<Sheet(EventItem,2001609,0)/>，討伐3隻被吸引來的<Sheet(BNpcName,4046,0)/>。"
2,"TEXT_HEAVNZ210_01779_SEQ_02","成功討伐了<Sheet(BNpcName,4046,0)/>。向尾羽集落的馬塞尚報告。"
3,"TEXT_HEAVNZ210_01779_SEQ_03","向馬塞尚報告完畢。<Sheet(BNpcName,4046,0)/>會侵蝕樹木，讓森林日漸衰退，這樣優質的陸行鳥就不會接近這裡。因此他們必須討伐<Sheet(BNpcName,4046,0)/>，保護森林。"
4,"TEXT_HEAVNZ210_01779_SEQ_04",""
5,"TEXT_HEAVNZ210_01779_SEQ_05",""
6,"TEXT_HEAVNZ210_01779_SEQ_06",""
7,"TEXT_HEAVNZ210_01779_SEQ_07",""
8,"TEXT_HEAVNZ210_01779_SEQ_08",""
9,"TEXT_HEAVNZ210_01779_SEQ_09",""
10,"TEXT_HEAVNZ210_01779_SEQ_10",""
11,"TEXT_HEAVNZ210_01779_SEQ_11",""
12,"TEXT_HEAVNZ210_01779_SEQ_12",""
13,"TEXT_HEAVNZ210_01779_SEQ_13",""
14,"TEXT_HEAVNZ210_01779_SEQ_14",""
15,"TEXT_HEAVNZ210_01779_SEQ_15",""
16,"TEXT_HEAVNZ210_01779_SEQ_16",""
17,"TEXT_HEAVNZ210_01779_SEQ_17",""
18,"TEXT_HEAVNZ210_01779_SEQ_18",""
19,"TEXT_HEAVNZ210_01779_SEQ_19",""
20,"TEXT_HEAVNZ210_01779_SEQ_20",""
21,"TEXT_HEAVNZ210_01779_SEQ_21",""
22,"TEXT_HEAVNZ210_01779_SEQ_22",""
23,"TEXT_HEAVNZ210_01779_SEQ_23",""
24,"TEXT_HEAVNZ210_01779_TODO_00","對<Sheet(EObj,2005603,0)/>使用<Sheet(EventItem,2001609,0)/>並討伐<Sheet(BNpcName,4046,0)/>"
25,"TEXT_HEAVNZ210_01779_TODO_01","向馬塞尚報告"
26,"TEXT_HEAVNZ210_01779_TODO_02",""
27,"TEXT_HEAVNZ210_01779_TODO_03",""
28,"TEXT_HEAVNZ210_01779_TODO_04",""
29,"TEXT_HEAVNZ210_01779_TODO_05",""
30,"TEXT_HEAVNZ210_01779_TODO_06",""
31,"TEXT_HEAVNZ210_01779_TODO_07",""
32,"TEXT_HEAVNZ210_01779_TODO_08",""
33,"TEXT_HEAVNZ210_01779_TODO_09",""
34,"TEXT_HEAVNZ210_01779_TODO_10",""
35,"TEXT_HEAVNZ210_01779_TODO_11",""
36,"TEXT_HEAVNZ210_01779_TODO_12",""
37,"TEXT_HEAVNZ210_01779_TODO_13",""
38,"TEXT_HEAVNZ210_01779_TODO_14",""
39,"TEXT_HEAVNZ210_01779_TODO_15",""
40,"TEXT_HEAVNZ210_01779_TODO_16",""
41,"TEXT_HEAVNZ210_01779_TODO_17",""
42,"TEXT_HEAVNZ210_01779_TODO_18",""
43,"TEXT_HEAVNZ210_01779_TODO_19",""
44,"TEXT_HEAVNZ210_01779_TODO_20",""
45,"TEXT_HEAVNZ210_01779_TODO_21",""
46,"TEXT_HEAVNZ210_01779_TODO_22",""
47,"TEXT_HEAVNZ210_01779_TODO_23",""
48,"TEXT_HEAVNZ210_01779_MARCECHAMP_000_000","我有件急事想交給你去做，要不要試試？
有一些蛞蝓正寄生在附近的樹木上，
希望你把它們驅除掉。"
49,"TEXT_HEAVNZ210_01779_MARCECHAMP_000_001","這些東西會侵蝕樹木，使整片森林都衰退下來。
我已經拜託夥伴們去做了，但人手始終是不足。"
50,"TEXT_HEAVNZ210_01779_MARCECHAMP_000_002","這裡以南的區域附近人手比較少。
你到那邊去，在樹根部分撒上一些<Sheet(EventItem,2001609,0)/>，
應該就能看到那些<Sheet(BNpcName,4046,0)/>了。"
51,"TEXT_HEAVNZ210_01779_MARCECHAMP_000_010","這裡以南的區域附近人手比較少。
你到那邊去，在樹根部分撒上一些<Sheet(EventItem,2001609,0)/>，
應該就能看到那些<Sheet(BNpcName,4046,0)/>了。"
52,"TEXT_HEAVNZ210_01779_MARCECHAMP_000_020","喔喔，你回來了。
要是放著它們不管，森林馬上就會被摧殘殆盡的，多謝你。"
53,"TEXT_HEAVNZ210_01779_MARCECHAMP_000_021","這附近除了陸行鳥，還棲息著許多其他野生動物。
而這也是多虧樹冠遮蔽了上空，保護了野獸們不被龍族捕食。
所以守護森林也是一份重要的工作。"
54,"TEXT_HEAVNZ210_01779_MARCECHAMP_000_022","……對了，如果你沾到那些渾水了，記得去好好洗手哦，
那些是陸行鳥的……不，你不用太在意，哈哈哈哈！"
