key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_AKTKML106_04749_SEQ_00,赤月的弗栗多滿心歡喜於與姊姊的重逢。(翻譯:螢詩月@巴哈姆特)
1,TEXT_AKTKML106_04749_SEQ_01,
2,TEXT_AKTKML106_04749_SEQ_02,
3,TEXT_AKTKML106_04749_SEQ_03,
4,TEXT_AKTKML106_04749_SEQ_04,
5,TEXT_AKTKML106_04749_SEQ_05,
6,TEXT_AKTKML106_04749_SEQ_06,
7,TEXT_AKTKML106_04749_SEQ_07,
8,TEXT_AKTKML106_04749_SEQ_08,
9,TEXT_AKTKML106_04749_SEQ_09,
10,TEXT_AKTKML106_04749_SEQ_10,
11,TEXT_AKTKML106_04749_SEQ_11,
12,TEXT_AKTKML106_04749_SEQ_12,
13,TEXT_AKTKML106_04749_SEQ_13,
14,TEXT_AKTKML106_04749_SEQ_14,
15,TEXT_AKTKML106_04749_SEQ_15,
16,TEXT_AKTKML106_04749_SEQ_16,
17,TEXT_AKTKML106_04749_SEQ_17,
18,TEXT_AKTKML106_04749_SEQ_18,
19,TEXT_AKTKML106_04749_SEQ_19,
20,TEXT_AKTKML106_04749_SEQ_20,
21,TEXT_AKTKML106_04749_SEQ_21,
22,TEXT_AKTKML106_04749_SEQ_22,
23,TEXT_AKTKML106_04749_SEQ_23,
24,TEXT_AKTKML106_04749_TODO_00,與靈水之劍附近的生命威對話
25,TEXT_AKTKML106_04749_TODO_01,與第三站的尤盧斯對話
26,TEXT_AKTKML106_04749_TODO_02,與哲學家廣場前的阿泰莉絲對話
27,TEXT_AKTKML106_04749_TODO_03,
28,TEXT_AKTKML106_04749_TODO_04,
29,TEXT_AKTKML106_04749_TODO_05,
30,TEXT_AKTKML106_04749_TODO_06,
31,TEXT_AKTKML106_04749_TODO_07,
32,TEXT_AKTKML106_04749_TODO_08,
33,TEXT_AKTKML106_04749_TODO_09,
34,TEXT_AKTKML106_04749_TODO_10,
35,TEXT_AKTKML106_04749_TODO_11,
36,TEXT_AKTKML106_04749_TODO_12,
37,TEXT_AKTKML106_04749_TODO_13,
38,TEXT_AKTKML106_04749_TODO_14,
39,TEXT_AKTKML106_04749_TODO_15,
40,TEXT_AKTKML106_04749_TODO_16,
41,TEXT_AKTKML106_04749_TODO_17,
42,TEXT_AKTKML106_04749_TODO_18,
43,TEXT_AKTKML106_04749_TODO_19,
44,TEXT_AKTKML106_04749_TODO_20,
45,TEXT_AKTKML106_04749_TODO_21,
46,TEXT_AKTKML106_04749_TODO_22,
47,TEXT_AKTKML106_04749_TODO_23,
48,TEXT_AKTKML106_04749_YSHTOLA_000_001,不存在生命的循環，正因為是虛無界，所以才能發生奇蹟。<hex:02100103>讓我們向至今為止合作的所有人表示感謝。  
49,TEXT_AKTKML106_04749_YSHTOLA_000_002,……對了，關於乙太傳送器，<hex:02100103>帶回原初世界沒有意義吧？<hex:02100103>我想把它交給零他們，已經整理好了。  
50,TEXT_AKTKML106_04749_ESTINIEN_000_005,瓦爾桑的身體，我已經回收並交給了弗栗多。<hex:02100103>即使是人偶，但對拉札罕的人們來說，也是如家人般的存在……<hex:02100103>讓他們一起回家吧。  
51,TEXT_AKTKML106_04749_MYSTERIOUSPERSON_000_010,順便說一下，我也確認了回程的事。<hex:02100103>高貝扎擁有來回月球和地面的方法。<hex:02100103>使用它，應該可以回到我的領域。  
52,TEXT_AKTKML106_04749_URIANGER_000_015,如你們所見，這裡安然無恙……<hex:02100103>我們一直在等待你們的歸來。  
53,TEXT_AKTKML106_04749_MAPPINGWAY_000_020,我們強化的護衛支援者，<hex:02100103>即使有出場機會我們也不會感到寂寞的……最重要的是大家都平安！  
54,TEXT_AKTKML106_04749_YSHTOLA_000_025,封印成功阻止了來自虛無界的干擾。<hex:02100103>讓我們向在這裡應對的所有人表示感謝。  
55,TEXT_AKTKML106_04749_ESTINIEN_000_030,經歷了許多事情，我們終於安全回來了。<hex:02100103>讓我們驕傲地歸來吧，夥伴。  
56,TEXT_AKTKML106_04749_LIVINGWAY_000_100,歡迎回來！<hex:02100103>月球上空出現了次元裂縫，<hex:02100103>我們也看到了你們與澤羅姆斯的戰鬥情況。  
57,TEXT_AKTKML106_04749_LIVINGWAY_100_100,裂縫關閉了，我們知道澤羅姆斯被擊敗了，<hex:02100103>你們能安全回來，我們非常高興！  
58,TEXT_AKTKML106_04749_LIVINGWAY_000_101,另外，阿珠達雅的救援行動也成功了對吧？  
59,TEXT_AKTKML106_04749_YSHTOLA_000_102,結果上來說是的。<hex:02100103>但她的肉體已經完全變成了妖異，<hex:02100103>我們無法讓她恢復到原來的樣子……。  
60,TEXT_AKTKML106_04749_YSHTOLA_000_103,不過我們使用了弗栗多之眼的乙太，<hex:02100103>為她的靈魂提供了新的肉體。  
61,TEXT_AKTKML106_04749_YSHTOLA_000_104,所以一定也有救助妖異們的方法。<hex:02100103>因此零留了在那裡，以重生虛無界為目標。  
62,TEXT_AKTKML106_04749_LIVINGWAY_000_105,生命的循環在虛無界中停止，新的希望出現了……！<hex:02100103>這真是太棒了！  
63,TEXT_AKTKML106_04749_LIVINGWAY_000_106,我希望零的「夢想」，<hex:02100103>能朝向美好的未來，輕輕地躍進！  
64,TEXT_AKTKML106_04749_MAPPINGWAY_000_107,我們研究過人類能生存的環境，<hex:02100103>也許我們的知識可能會有所幫助。  
65,TEXT_AKTKML106_04749_LIVINGWAY_000_108,是的，是的，一定是這樣的！  
66,TEXT_AKTKML106_04749_LIVINGWAY_000_109,為了有朝一日再次實現兩個世界的交流，<hex:02100103>如果我們有什麼有用的發現，也會積累下來！  
67,TEXT_AKTKML106_04749_LIVINGWAY_000_110,對了，我們也要告訴聆聽威，<hex:02100103>考慮開設「背世咖啡廳」虛無界分店！<hex:02100103>我們要超越次元，提供快樂！  
68,TEXT_AKTKML106_04749_LIVINGWAY_000_111,現在地上的人們正在等待好消息呢？<hex:02100103>讓我們負責關閉虛無界之門和停止封印機制，<hex:02100103>于里昂熱，也請跟我們一起來！  
69,TEXT_AKTKML106_04749_URIANGER_000_112,那我就接受您的好意啦，告辭了……。<hex:02100103>也請向月亮的監視者問好。  
70,TEXT_AKTKML106_04749_YSHTOLA_100_112,弗栗多似乎先回到地面了。<hex:02100103>我們也從巴別塔回去吧。  
71,TEXT_AKTKML106_04749_URIANGER_000_113,我們應該先去加雷馬，<hex:02100103>把好消息傳達給尤盧斯他們……。<hex:02100103>如果去第三站，應該就能見到他們。  
72,TEXT_AKTKML106_04749_LIVINGWAY_000_115,如果我們能幫忙拯救亞伊太利斯的所有人，<hex:02100103>兔兔族全體都會感激不盡！<hex:02100103>只是妖異消滅機器需要改名，並賦予它其他任務……。  
73,TEXT_AKTKML106_04749_MAPPINGWAY_000_120,如果虛無界也能讓人類居住，<hex:02100103>我覺得那會非常棒。  
