key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_AKTKML107_04750_SEQ_00,在哲學家廣場前的雅修特拉，充滿了鬥志。(翻譯:螢詩月@巴哈姆特)
1,TEXT_AKTKML107_04750_SEQ_01,從雅修特拉那裡聽說，拉扎罕將舉行宴會。為了先將零託付的憶晶送到第一世界，去找位於水晶都的幔布門的「衛兵團的守衛」，然後前往觀星室。
2,TEXT_AKTKML107_04750_SEQ_02,向在觀星室的拜克·拉各等人報告作戰順利結束的事情。
3,TEXT_AKTKML107_04750_SEQ_03,將憶晶和吸魂晶交給拜克·拉各，並告訴他們關於在兩個世界交換光與闇的計劃。去找觀星室的「萊楠」談話。
4,TEXT_AKTKML107_04750_SEQ_04,萊楠似乎會代替我們向其他地區的人們報告。去找拉扎罕的雲使宮前的「態度溫和的官吏」談話。
5,TEXT_AKTKML107_04750_SEQ_05,目送了埃斯蒂尼安的離去。去找拉扎罕的梅麗德酒房的「雅修特拉」談話。
6,TEXT_AKTKML107_04750_SEQ_06,雅修特拉也回到了薩雷安。為了向弗栗多打招呼，前往「雲使宮」。
7,TEXT_AKTKML107_04750_SEQ_07,弗栗多似乎打算帶著瓦爾桑的身體，讓阿珠達雅了解拉扎罕的人們，一起走遍城市。經過數千年的時間，隔閡的情感竟如此連接在一起。不過肯定的是，拉扎罕的人民將繼續成為龍的好朋友。並且，希望有一天，希望之光也能在虛無中閃耀。
8,TEXT_AKTKML107_04750_SEQ_08,
9,TEXT_AKTKML107_04750_SEQ_09,
10,TEXT_AKTKML107_04750_SEQ_10,
11,TEXT_AKTKML107_04750_SEQ_11,
12,TEXT_AKTKML107_04750_SEQ_12,
13,TEXT_AKTKML107_04750_SEQ_13,
14,TEXT_AKTKML107_04750_SEQ_14,
15,TEXT_AKTKML107_04750_SEQ_15,
16,TEXT_AKTKML107_04750_SEQ_16,
17,TEXT_AKTKML107_04750_SEQ_17,
18,TEXT_AKTKML107_04750_SEQ_18,
19,TEXT_AKTKML107_04750_SEQ_19,
20,TEXT_AKTKML107_04750_SEQ_20,
21,TEXT_AKTKML107_04750_SEQ_21,
22,TEXT_AKTKML107_04750_SEQ_22,
23,TEXT_AKTKML107_04750_SEQ_23,
24,TEXT_AKTKML107_04750_TODO_00,與位於幔布門的衛兵團守衛對話  
25,TEXT_AKTKML107_04750_TODO_01,與位於幔布門的衛兵團守衛對話  
26,TEXT_AKTKML107_04750_TODO_02,與萊楠對話  
27,TEXT_AKTKML107_04750_TODO_03,與位於雲使宮前的<hex:02100103>態度溫和的官吏對話  
28,TEXT_AKTKML107_04750_TODO_04,與雅修特拉對話  
29,TEXT_AKTKML107_04750_TODO_05,前往雲使宮
30,TEXT_AKTKML107_04750_TODO_06,
31,TEXT_AKTKML107_04750_TODO_07,
32,TEXT_AKTKML107_04750_TODO_08,
33,TEXT_AKTKML107_04750_TODO_09,
34,TEXT_AKTKML107_04750_TODO_10,
35,TEXT_AKTKML107_04750_TODO_11,
36,TEXT_AKTKML107_04750_TODO_12,
37,TEXT_AKTKML107_04750_TODO_13,
38,TEXT_AKTKML107_04750_TODO_14,
39,TEXT_AKTKML107_04750_TODO_15,
40,TEXT_AKTKML107_04750_TODO_16,
41,TEXT_AKTKML107_04750_TODO_17,
42,TEXT_AKTKML107_04750_TODO_18,
43,TEXT_AKTKML107_04750_TODO_19,
44,TEXT_AKTKML107_04750_TODO_20,
45,TEXT_AKTKML107_04750_TODO_21,
46,TEXT_AKTKML107_04750_TODO_22,
47,TEXT_AKTKML107_04750_TODO_23,
48,TEXT_AKTKML107_04750_ESTINIEN_000_001,父親大人也變得越來越能理解我們的話了。<hex:02100103>雖然我不想再去萊威耶勒爾府喝茶，<hex:02100103>但如果是一起喝酒的話，我覺得偶爾也不錯。  
49,TEXT_AKTKML107_04750_URIANGER_000_005,師父路易索瓦的教誨，至今仍在我心中生存。<hex:02100103>如果這些知識能派上用場，我會隨時趕到任何地方……。  
50,TEXT_AKTKML107_04750_ALPHINAUD_000_010,我也要向父親報告關於加雷馬的事情。<hex:02100103>我相信他一定會給我們一些好的建議。  
51,TEXT_AKTKML107_04750_ALISAIE_000_015,我想母親也會歡迎你，<hex:02100103>我很想邀請你來我家……<hex:02100103>但如果你還有其他地方要去，我就不強留你了。  
52,TEXT_AKTKML107_04750_ATHELEYS_000_018,看來你又解救了世界的危機！  
53,TEXT_AKTKML107_04750_YSHTOLA_000_020,那麼，關於在薩雷安的報告就到此為止。<hex:02100103>接下來要去的地方是……  
54,TEXT_AKTKML107_04750_YSHTOLA_000_021,哦，尼答娜。<hex:02100103>有什麼事嗎？  
55,TEXT_AKTKML107_04750_YSHTOLA_000_022,是嗎，弗栗多和阿珠達雅已經回到拉扎罕了。<hex:02100103>我們也都平安無事。  
56,TEXT_AKTKML107_04750_YSHTOLA_000_023,……那真是個美好的故事。  
57,TEXT_AKTKML107_04750_YSHTOLA_000_024,我很感謝。<hex:02100103>我會把這個消息告訴大家的。  
58,TEXT_AKTKML107_04750_YSHTOLA_000_025,為了慶祝總督兄妹的歸來，拉扎罕的人們將舉行宴會。<hex:02100103>如果你願意，他們也希望你能來……  
59,TEXT_AKTKML107_04750_ALPHINAUD_000_026,我剛剛已經答應了父親。<hex:02100103>我們兩個就不參加了。  
60,TEXT_AKTKML107_04750_URIANGER_000_027,我也被一個人告知，一回到薩雷安就立刻聯繫他……。  
61,TEXT_AKTKML107_04750_URIANGER_000_028,所以，你們大家都去享受吧……。  
62,TEXT_AKTKML107_04750_ESTINIEN_000_029,我沒有特別的計劃，所以我不介意。<hex:02100103>我欠星戰士團的人們一個人情，<hex:02100103>我會順便去打個招呼。  
63,TEXT_AKTKML107_04750_YSHTOLA_000_030,你怎麼想？  
64,TEXT_AKTKML107_04750_Q1_000_000,你要說什麼？  
65,TEXT_AKTKML107_04750_A1_000_001,我很樂意接受  
66,TEXT_AKTKML107_04750_A1_000_002,我必須先去第一世界……  
67,TEXT_AKTKML107_04750_YSHTOLA_000_032,是嗎，那真是太好了。  
68,TEXT_AKTKML107_04750_YSHTOLA_000_033,……啊，但是你，<hex:02100103>你被零託付了憶晶，對吧？<hex:02100103>你是不是應該先去第一世界？  
69,TEXT_AKTKML107_04750_YSHTOLA_000_034,……對，我忘了。<hex:02100103>我必須把零託付的憶晶，送到那個世界。  
70,TEXT_AKTKML107_04750_YSHTOLA_100_034,如果我們要在第一世界和虛無之間交換光與闇，<hex:02100103>那就意味著我們要動用水晶塔。  
71,TEXT_AKTKML107_04750_YSHTOLA_000_035,那麼，我也把空的吸魂晶給你，<hex:02100103>你能把它送到觀星室嗎？<hex:02100103>如果你找「衛兵團的守衛」的話，他應該會幫你召集大家。  
72,TEXT_AKTKML107_04750_YSHTOLA_000_036,當你完成這些事情，回到這裡來的時候，<hex:02100103>請前往雲使宮。  
73,TEXT_AKTKML107_04750_ALISAIE_000_037,那麼，請向第一世界的大家問好！  
