key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ636_01904_SEQ_00","玫瑰園的吉爾登感到非常困擾。"
1,"TEXT_HEAVNZ636_01904_SEQ_01","吉爾登委託冒險者前去討伐<Sheet(BNpcName,3505,0)/>。在阿巴拉提亞雲海的危步台討伐4隻<Sheet(BNpcName,3505,0)/>。"
2,"TEXT_HEAVNZ636_01904_SEQ_02","討伐了<Sheet(BNpcName,3505,0)/>。向玫瑰園的吉爾登報告。"
3,"TEXT_HEAVNZ636_01904_SEQ_03","向吉爾登報告完畢。吉爾登認為那些<Sheet(BNpcName,3505,0)/>只是在玩耍，但畢竟生命受到了威脅，所以不得不將其討伐掉。"
4,"TEXT_HEAVNZ636_01904_SEQ_04",""
5,"TEXT_HEAVNZ636_01904_SEQ_05",""
6,"TEXT_HEAVNZ636_01904_SEQ_06",""
7,"TEXT_HEAVNZ636_01904_SEQ_07",""
8,"TEXT_HEAVNZ636_01904_SEQ_08",""
9,"TEXT_HEAVNZ636_01904_SEQ_09",""
10,"TEXT_HEAVNZ636_01904_SEQ_10",""
11,"TEXT_HEAVNZ636_01904_SEQ_11",""
12,"TEXT_HEAVNZ636_01904_SEQ_12",""
13,"TEXT_HEAVNZ636_01904_SEQ_13",""
14,"TEXT_HEAVNZ636_01904_SEQ_14",""
15,"TEXT_HEAVNZ636_01904_SEQ_15",""
16,"TEXT_HEAVNZ636_01904_SEQ_16",""
17,"TEXT_HEAVNZ636_01904_SEQ_17",""
18,"TEXT_HEAVNZ636_01904_SEQ_18",""
19,"TEXT_HEAVNZ636_01904_SEQ_19",""
20,"TEXT_HEAVNZ636_01904_SEQ_20",""
21,"TEXT_HEAVNZ636_01904_SEQ_21",""
22,"TEXT_HEAVNZ636_01904_SEQ_22",""
23,"TEXT_HEAVNZ636_01904_SEQ_23",""
24,"TEXT_HEAVNZ636_01904_TODO_00","討伐<Sheet(BNpcName,3505,0)/>"
25,"TEXT_HEAVNZ636_01904_TODO_01","向吉爾登報告"
26,"TEXT_HEAVNZ636_01904_TODO_02",""
27,"TEXT_HEAVNZ636_01904_TODO_03",""
28,"TEXT_HEAVNZ636_01904_TODO_04",""
29,"TEXT_HEAVNZ636_01904_TODO_05",""
30,"TEXT_HEAVNZ636_01904_TODO_06",""
31,"TEXT_HEAVNZ636_01904_TODO_07",""
32,"TEXT_HEAVNZ636_01904_TODO_08",""
33,"TEXT_HEAVNZ636_01904_TODO_09",""
34,"TEXT_HEAVNZ636_01904_TODO_10",""
35,"TEXT_HEAVNZ636_01904_TODO_11",""
36,"TEXT_HEAVNZ636_01904_TODO_12",""
37,"TEXT_HEAVNZ636_01904_TODO_13",""
38,"TEXT_HEAVNZ636_01904_TODO_14",""
39,"TEXT_HEAVNZ636_01904_TODO_15",""
40,"TEXT_HEAVNZ636_01904_TODO_16",""
41,"TEXT_HEAVNZ636_01904_TODO_17",""
42,"TEXT_HEAVNZ636_01904_TODO_18",""
43,"TEXT_HEAVNZ636_01904_TODO_19",""
44,"TEXT_HEAVNZ636_01904_TODO_20",""
45,"TEXT_HEAVNZ636_01904_TODO_21",""
46,"TEXT_HEAVNZ636_01904_TODO_22",""
47,"TEXT_HEAVNZ636_01904_TODO_23",""
48,"TEXT_HEAVNZ636_01904_GILDON_000_000","……要不是我在執行警戒任務，絕對將你們趕走！
咦……又是你，來得正是時候！
我有件事情想拜託，不知意下如何？"
49,"TEXT_HEAVNZ636_01904_GILDON_000_001","有一群<Sheet(BNpcName,3505,0)/>來到了玫瑰園，
它們數量很多，嚴重妨礙了我們執行任務。
能請冒險者你去稍稍整治一下，消滅掉4隻嗎？"
50,"TEXT_HEAVNZ636_01904_GILDON_000_010","有一群<Sheet(BNpcName,3505,0)/>來到了玫瑰園，
它們數量很多，嚴重妨礙了我們執行任務。
能請冒險者你去稍稍整治一下，消滅掉4隻嗎？"
51,"TEXT_HEAVNZ636_01904_GILDON_000_020","噢噢，你幫我消滅掉<Sheet(BNpcName,3505,0)/>了啊！
真是太感謝了！
它們數量太多，我感覺自己的生命都受到了威脅！"
52,"TEXT_HEAVNZ636_01904_GILDON_000_021","它們是在前不久才來到這裡的。
我估計它們只是在玩耍……
不過因為它們的玩耍而出現損害的話，也沒有辦法了。"
