key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ725_01929_SEQ_00","不潔三塔的格林坎比正悲鳴不已。"
1,"TEXT_HEAVNZ725_01929_SEQ_01","聽格林坎比說明了情況。前往龍堡參天高地的悲嘆飛泉，在附近討伐<Sheet(BNpcName,3588,0)/>，獲取3個<Sheet(EventItem,2001675,0)/>。"
2,"TEXT_HEAVNZ725_01929_SEQ_02","獲得了<Sheet(EventItem,2001675,0)/>。將<Sheet(EventItem,2001675,0)/>交給不潔三塔的格林坎比。"
3,"TEXT_HEAVNZ725_01929_SEQ_03","將<Sheet(EventItem,2001675,0)/>交給了格林坎比。吃了這些有營養的<Sheet(EventItem,2001675,0)/>，它一定能恢復平靜。"
4,"TEXT_HEAVNZ725_01929_SEQ_04",""
5,"TEXT_HEAVNZ725_01929_SEQ_05",""
6,"TEXT_HEAVNZ725_01929_SEQ_06",""
7,"TEXT_HEAVNZ725_01929_SEQ_07",""
8,"TEXT_HEAVNZ725_01929_SEQ_08",""
9,"TEXT_HEAVNZ725_01929_SEQ_09",""
10,"TEXT_HEAVNZ725_01929_SEQ_10",""
11,"TEXT_HEAVNZ725_01929_SEQ_11",""
12,"TEXT_HEAVNZ725_01929_SEQ_12",""
13,"TEXT_HEAVNZ725_01929_SEQ_13",""
14,"TEXT_HEAVNZ725_01929_SEQ_14",""
15,"TEXT_HEAVNZ725_01929_SEQ_15",""
16,"TEXT_HEAVNZ725_01929_SEQ_16",""
17,"TEXT_HEAVNZ725_01929_SEQ_17",""
18,"TEXT_HEAVNZ725_01929_SEQ_18",""
19,"TEXT_HEAVNZ725_01929_SEQ_19",""
20,"TEXT_HEAVNZ725_01929_SEQ_20",""
21,"TEXT_HEAVNZ725_01929_SEQ_21",""
22,"TEXT_HEAVNZ725_01929_SEQ_22",""
23,"TEXT_HEAVNZ725_01929_SEQ_23",""
24,"TEXT_HEAVNZ725_01929_TODO_00","從<Sheet(BNpcName,3588,0)/>身上獲取<Sheet(EventItem,2001675,0)/>"
25,"TEXT_HEAVNZ725_01929_TODO_01","將<Sheet(EventItem,2001675,0)/>交給格林坎比"
26,"TEXT_HEAVNZ725_01929_TODO_02",""
27,"TEXT_HEAVNZ725_01929_TODO_03",""
28,"TEXT_HEAVNZ725_01929_TODO_04",""
29,"TEXT_HEAVNZ725_01929_TODO_05",""
30,"TEXT_HEAVNZ725_01929_TODO_06",""
31,"TEXT_HEAVNZ725_01929_TODO_07",""
32,"TEXT_HEAVNZ725_01929_TODO_08",""
33,"TEXT_HEAVNZ725_01929_TODO_09",""
34,"TEXT_HEAVNZ725_01929_TODO_10",""
35,"TEXT_HEAVNZ725_01929_TODO_11",""
36,"TEXT_HEAVNZ725_01929_TODO_12",""
37,"TEXT_HEAVNZ725_01929_TODO_13",""
38,"TEXT_HEAVNZ725_01929_TODO_14",""
39,"TEXT_HEAVNZ725_01929_TODO_15",""
40,"TEXT_HEAVNZ725_01929_TODO_16",""
41,"TEXT_HEAVNZ725_01929_TODO_17",""
42,"TEXT_HEAVNZ725_01929_TODO_18",""
43,"TEXT_HEAVNZ725_01929_TODO_19",""
44,"TEXT_HEAVNZ725_01929_TODO_20",""
45,"TEXT_HEAVNZ725_01929_TODO_21",""
46,"TEXT_HEAVNZ725_01929_TODO_22",""
47,"TEXT_HEAVNZ725_01929_TODO_23",""
48,"TEXT_HEAVNZ725_01929_GULLINKAMBI_000_000","肚子餓了……肚子餓的不行了！
為了讓蛋保持溫暖，需要很多體力啊……
我說你啊，幫我去弄一些新鮮的肉吧。"
49,"TEXT_HEAVNZ725_01929_GULLINKAMBI_000_001","棲息在悲嘆飛泉附近的<Sheet(BNpcName,3588,0)/>肉質鮮美，
算是這附近味道最好的食物了。
明白了的話就拜託你去帶回來3份<Sheet(EventItem,2001675,0)/>。"
50,"TEXT_HEAVNZ725_01929_GULLINKAMBI_000_010","棲息在悲嘆飛泉附近的<Sheet(BNpcName,3588,0)/>肉質鮮美，
算是這附近味道最好的食物了。
明白了的話就拜託你去帶回來3份<Sheet(EventItem,2001675,0)/>。"
51,"TEXT_HEAVNZ725_01929_GULLINKAMBI_000_020","棲息在悲嘆飛泉附近的<Sheet(BNpcName,3588,0)/>肉質鮮美，
算是這附近味道最好的食物了。
明白了的話就拜託你去帶回來3份<Sheet(EventItem,2001675,0)/>。"
52,"TEXT_HEAVNZ725_01929_GULLINKAMBI_000_021","這香味真不錯……謝了。
孵蛋的時候總會很無聊，所以有時候會很焦躁不安。
不過吃飽後就會平靜許多。"
