key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ632_01900_SEQ_00","雲頂營地的法布雷耶似乎正在煩惱什麼。"
1,"TEXT_HEAVNZ632_01900_SEQ_01","法布雷耶拜託冒險者一項工作。在阿巴拉提亞雲海的危步台打倒<Sheet(BNpcName,3504,0)/>，獲取4個<Sheet(EventItem,2001655,0)/>。"
2,"TEXT_HEAVNZ632_01900_SEQ_02","獲得了4個<Sheet(EventItem,2001655,0)/>。將<Sheet(EventItem,2001655,0)/>交給雲頂營地的法布雷耶。"
3,"TEXT_HEAVNZ632_01900_SEQ_03","將<Sheet(EventItem,2001655,0)/>交給了法布雷耶。<Sheet(EventItem,2001655,0)/>好像不是很好吃，在羊群的飼養工作穩定下來之前，還要繼續靠文森野牛生活。"
4,"TEXT_HEAVNZ632_01900_SEQ_04",""
5,"TEXT_HEAVNZ632_01900_SEQ_05",""
6,"TEXT_HEAVNZ632_01900_SEQ_06",""
7,"TEXT_HEAVNZ632_01900_SEQ_07",""
8,"TEXT_HEAVNZ632_01900_SEQ_08",""
9,"TEXT_HEAVNZ632_01900_SEQ_09",""
10,"TEXT_HEAVNZ632_01900_SEQ_10",""
11,"TEXT_HEAVNZ632_01900_SEQ_11",""
12,"TEXT_HEAVNZ632_01900_SEQ_12",""
13,"TEXT_HEAVNZ632_01900_SEQ_13",""
14,"TEXT_HEAVNZ632_01900_SEQ_14",""
15,"TEXT_HEAVNZ632_01900_SEQ_15",""
16,"TEXT_HEAVNZ632_01900_SEQ_16",""
17,"TEXT_HEAVNZ632_01900_SEQ_17",""
18,"TEXT_HEAVNZ632_01900_SEQ_18",""
19,"TEXT_HEAVNZ632_01900_SEQ_19",""
20,"TEXT_HEAVNZ632_01900_SEQ_20",""
21,"TEXT_HEAVNZ632_01900_SEQ_21",""
22,"TEXT_HEAVNZ632_01900_SEQ_22",""
23,"TEXT_HEAVNZ632_01900_SEQ_23",""
24,"TEXT_HEAVNZ632_01900_TODO_00","從<Sheet(BNpcName,3504,0)/>身上獲取<Sheet(EventItem,2001655,0)/>"
25,"TEXT_HEAVNZ632_01900_TODO_01","將<Sheet(EventItem,2001655,0)/>交給法布雷耶"
26,"TEXT_HEAVNZ632_01900_TODO_02",""
27,"TEXT_HEAVNZ632_01900_TODO_03",""
28,"TEXT_HEAVNZ632_01900_TODO_04",""
29,"TEXT_HEAVNZ632_01900_TODO_05",""
30,"TEXT_HEAVNZ632_01900_TODO_06",""
31,"TEXT_HEAVNZ632_01900_TODO_07",""
32,"TEXT_HEAVNZ632_01900_TODO_08",""
33,"TEXT_HEAVNZ632_01900_TODO_09",""
34,"TEXT_HEAVNZ632_01900_TODO_10",""
35,"TEXT_HEAVNZ632_01900_TODO_11",""
36,"TEXT_HEAVNZ632_01900_TODO_12",""
37,"TEXT_HEAVNZ632_01900_TODO_13",""
38,"TEXT_HEAVNZ632_01900_TODO_14",""
39,"TEXT_HEAVNZ632_01900_TODO_15",""
40,"TEXT_HEAVNZ632_01900_TODO_16",""
41,"TEXT_HEAVNZ632_01900_TODO_17",""
42,"TEXT_HEAVNZ632_01900_TODO_18",""
43,"TEXT_HEAVNZ632_01900_TODO_19",""
44,"TEXT_HEAVNZ632_01900_TODO_20",""
45,"TEXT_HEAVNZ632_01900_TODO_21",""
46,"TEXT_HEAVNZ632_01900_TODO_22",""
47,"TEXT_HEAVNZ632_01900_TODO_23",""
48,"TEXT_HEAVNZ632_01900_FABRELLET_000_000","這可真是……問題大了。
你能幫幫我不？
其實我們的糧食……似乎已經快見底了。"
49,"TEXT_HEAVNZ632_01900_FABRELLET_000_001","能不能請你打倒一些危步台附近的<Sheet(BNpcName,3504,0)/>，
從它們身上弄回4份<Sheet(EventItem,2001655,0)/>？
我估計肯定不是什麼好吃的東西，但現在不是挑剔口感的時候了。"
50,"TEXT_HEAVNZ632_01900_FABRELLET_000_010","能不能請你打倒一些危步台附近的<Sheet(BNpcName,3504,0)/>，
從它們身上弄回4份<Sheet(EventItem,2001655,0)/>？
我估計肯定不是什麼好吃的東西，但現在不是挑剔口感的時候了。"
51,"TEXT_HEAVNZ632_01900_FABRELLET_000_020","能不能請你打倒一些危步台附近的<Sheet(BNpcName,3504,0)/>，
從它們身上弄回4份<Sheet(EventItem,2001655,0)/>？
我估計肯定不是什麼好吃的東西，但現在不是挑剔口感的時候了。"
52,"TEXT_HEAVNZ632_01900_FABRELLET_000_021","非常感謝！
這樣暫時就不用為食材操心了。
真是要感謝文森野牛適應了此地啊。"
53,"TEXT_HEAVNZ632_01900_FABRELLET_000_022","多虧最初踏上這裡的部隊把文森野牛作為家畜一起引入進來，
我們才有機會吃到新鮮的肉……你不覺得這是件好事嗎？
雖然肉味很怪，也許是浮島上的草很奇特吧……"
54,"TEXT_HEAVNZ632_01900_FABRELLET_000_023","最近，我們也開始飼養羊了，
只是想讓它們適應雲海這特殊的環境有些費勁。
在羊群的飼養穩定下來之前，只能繼續吃文森野牛了。"
