key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ717_01921_SEQ_00","曲石祭壇的尊杜族活祭品在向冒險者求助。"
1,"TEXT_HEAVNZ717_01921_SEQ_01","尊杜族活祭品為了解除身體的麻痺，委託冒險者去拿來<Sheet(EventItem,2001673,0)/>。和阿巴拉提亞雲海尊杜集落的亞努瓦努談談。"
2,"TEXT_HEAVNZ717_01921_SEQ_02","獲得了<Sheet(EventItem,2001673,0)/>。對曲石祭壇的尊杜族活祭品使用<Sheet(EventItem,2001673,0)/>。"
3,"TEXT_HEAVNZ717_01921_SEQ_03","讓尊杜族活祭品喝下了<Sheet(EventItem,2001673,0)/>，接下來又被委託讓同伴派來騰雲蛇。和尊杜集落的亞努瓦努談談。"
4,"TEXT_HEAVNZ717_01921_SEQ_04","向亞努瓦努報告完畢。他準備馬上就讓騰雲蛇過去。相信尊杜族活祭品一定會平安脫險。"
5,"TEXT_HEAVNZ717_01921_SEQ_05",""
6,"TEXT_HEAVNZ717_01921_SEQ_06",""
7,"TEXT_HEAVNZ717_01921_SEQ_07",""
8,"TEXT_HEAVNZ717_01921_SEQ_08",""
9,"TEXT_HEAVNZ717_01921_SEQ_09",""
10,"TEXT_HEAVNZ717_01921_SEQ_10",""
11,"TEXT_HEAVNZ717_01921_SEQ_11",""
12,"TEXT_HEAVNZ717_01921_SEQ_12",""
13,"TEXT_HEAVNZ717_01921_SEQ_13",""
14,"TEXT_HEAVNZ717_01921_SEQ_14",""
15,"TEXT_HEAVNZ717_01921_SEQ_15",""
16,"TEXT_HEAVNZ717_01921_SEQ_16",""
17,"TEXT_HEAVNZ717_01921_SEQ_17",""
18,"TEXT_HEAVNZ717_01921_SEQ_18",""
19,"TEXT_HEAVNZ717_01921_SEQ_19",""
20,"TEXT_HEAVNZ717_01921_SEQ_20",""
21,"TEXT_HEAVNZ717_01921_SEQ_21",""
22,"TEXT_HEAVNZ717_01921_SEQ_22",""
23,"TEXT_HEAVNZ717_01921_SEQ_23",""
24,"TEXT_HEAVNZ717_01921_TODO_00","和亞努瓦努對話"
25,"TEXT_HEAVNZ717_01921_TODO_01","對尊杜族活祭品使用<Sheet(EventItem,2001673,0)/>"
26,"TEXT_HEAVNZ717_01921_TODO_02","向亞努瓦努報告"
27,"TEXT_HEAVNZ717_01921_TODO_03",""
28,"TEXT_HEAVNZ717_01921_TODO_04",""
29,"TEXT_HEAVNZ717_01921_TODO_05",""
30,"TEXT_HEAVNZ717_01921_TODO_06",""
31,"TEXT_HEAVNZ717_01921_TODO_07",""
32,"TEXT_HEAVNZ717_01921_TODO_08",""
33,"TEXT_HEAVNZ717_01921_TODO_09",""
34,"TEXT_HEAVNZ717_01921_TODO_10",""
35,"TEXT_HEAVNZ717_01921_TODO_11",""
36,"TEXT_HEAVNZ717_01921_TODO_12",""
37,"TEXT_HEAVNZ717_01921_TODO_13",""
38,"TEXT_HEAVNZ717_01921_TODO_14",""
39,"TEXT_HEAVNZ717_01921_TODO_15",""
40,"TEXT_HEAVNZ717_01921_TODO_16",""
41,"TEXT_HEAVNZ717_01921_TODO_17",""
42,"TEXT_HEAVNZ717_01921_TODO_18",""
43,"TEXT_HEAVNZ717_01921_TODO_19",""
44,"TEXT_HEAVNZ717_01921_TODO_20",""
45,"TEXT_HEAVNZ717_01921_TODO_21",""
46,"TEXT_HEAVNZ717_01921_TODO_22",""
47,"TEXT_HEAVNZ717_01921_TODO_23",""
48,"TEXT_HEAVNZ717_01921_SACRIFICEVANU01921_000_000","哎呀呀、哎呀呀，這位旅行者！
求求你、求求你，救救我吧！
不想想辦法的話，我就要被活祭了。"
49,"TEXT_HEAVNZ717_01921_SACRIFICEVANU01921_000_001","因為我的身體被麻痺了，所以沒辦法逃出去。
請你去找尊杜集落的亞努瓦努大人，
拿來<Sheet(EventItem,2001673,0)/>給我！"
50,"TEXT_HEAVNZ717_01921_SACRIFICEVANU01921_000_010","因為我的身體被麻痺了，所以沒辦法逃出去。
請你去找尊杜集落的亞努瓦努大人，
拿來<Sheet(EventItem,2001673,0)/>給我！"
51,"TEXT_HEAVNZ717_01921_AANUVANU_000_020","這真是、這真是，太糟糕了。
拿去吧、拿去吧，<Sheet(EventItem,2001673,0)/>！
把這個、把這個，給他喝下去，拜託了！"
52,"TEXT_HEAVNZ717_01921_AANUVANU_000_030","這真是、這真是，太糟糕了。
拿去吧、拿去吧，<Sheet(EventItem,2001673,0)/>！
把這個、把這個，給他喝下去，拜託了！"
53,"TEXT_HEAVNZ717_01921_BALLOON_000_042","不會把祭品給你的！"
54,"TEXT_HEAVNZ717_01921_SACRIFICEVANU01921_000_040","多謝你、多謝你，我感覺好多了。
只可惜、只可惜，身體的麻痺還沒有完全消除。"
55,"TEXT_HEAVNZ717_01921_SACRIFICEVANU01921_000_041","我準備、我準備，如同雲影般藏在個他們找不到的地方，
麻煩你傳個話，讓亞努瓦努派騰雲蛇來接我吧。
拜託你了！"
56,"TEXT_HEAVNZ717_01921_SACRIFICEVANU01921_000_050","我準備、我準備，如同雲影般藏在個他們找不到的地方，
麻煩你傳個話，讓亞努瓦努派騰雲蛇來接我吧。
拜託你了！"
57,"TEXT_HEAVNZ717_01921_AANUVANU_000_060","是這樣、是這樣，我明白了。
我這就派騰雲蛇去把他救回來。
接下來就交給我吧……如同感謝大地給予的恩惠般地感謝你！"
