key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ803_01933_SEQ_00","薩雷安精製區的費爾茨默克斯看起來十分沮喪。"
1,"TEXT_HEAVNZ803_01933_SEQ_01","費爾茨默克斯因為釣不上魚而非常失落，正在散步解煩。費爾茨默克斯委託冒險者為她找來<Sheet(EventItem,2001691,0)/>。在薩雷安精製區討伐<Sheet(BNpcName,3596,0)/>，獲取3個<Sheet(EventItem,2001691,0)/>。"
2,"TEXT_HEAVNZ803_01933_SEQ_02","獲得了<Sheet(EventItem,2001691,0)/>。將<Sheet(EventItem,2001691,0)/>交給薩雷安精製區的費爾茨默克斯。"
3,"TEXT_HEAVNZ803_01933_SEQ_03","將<Sheet(EventItem,2001691,0)/>交給了費爾茨默克斯。費爾茨默克斯將用<Sheet(EventItem,2001691,0)/>作為魚餌來釣魚，努力擺脫現在的萎靡狀態。"
4,"TEXT_HEAVNZ803_01933_SEQ_04",""
5,"TEXT_HEAVNZ803_01933_SEQ_05",""
6,"TEXT_HEAVNZ803_01933_SEQ_06",""
7,"TEXT_HEAVNZ803_01933_SEQ_07",""
8,"TEXT_HEAVNZ803_01933_SEQ_08",""
9,"TEXT_HEAVNZ803_01933_SEQ_09",""
10,"TEXT_HEAVNZ803_01933_SEQ_10",""
11,"TEXT_HEAVNZ803_01933_SEQ_11",""
12,"TEXT_HEAVNZ803_01933_SEQ_12",""
13,"TEXT_HEAVNZ803_01933_SEQ_13",""
14,"TEXT_HEAVNZ803_01933_SEQ_14",""
15,"TEXT_HEAVNZ803_01933_SEQ_15",""
16,"TEXT_HEAVNZ803_01933_SEQ_16",""
17,"TEXT_HEAVNZ803_01933_SEQ_17",""
18,"TEXT_HEAVNZ803_01933_SEQ_18",""
19,"TEXT_HEAVNZ803_01933_SEQ_19",""
20,"TEXT_HEAVNZ803_01933_SEQ_20",""
21,"TEXT_HEAVNZ803_01933_SEQ_21",""
22,"TEXT_HEAVNZ803_01933_SEQ_22",""
23,"TEXT_HEAVNZ803_01933_SEQ_23",""
24,"TEXT_HEAVNZ803_01933_TODO_00","從<Sheet(BNpcName,3596,0)/>身上獲取<Sheet(EventItem,2001691,0)/>"
25,"TEXT_HEAVNZ803_01933_TODO_01","將<Sheet(EventItem,2001691,0)/>交給費爾茨默克斯"
26,"TEXT_HEAVNZ803_01933_TODO_02",""
27,"TEXT_HEAVNZ803_01933_TODO_03",""
28,"TEXT_HEAVNZ803_01933_TODO_04",""
29,"TEXT_HEAVNZ803_01933_TODO_05",""
30,"TEXT_HEAVNZ803_01933_TODO_06",""
31,"TEXT_HEAVNZ803_01933_TODO_07",""
32,"TEXT_HEAVNZ803_01933_TODO_08",""
33,"TEXT_HEAVNZ803_01933_TODO_09",""
34,"TEXT_HEAVNZ803_01933_TODO_10",""
35,"TEXT_HEAVNZ803_01933_TODO_11",""
36,"TEXT_HEAVNZ803_01933_TODO_12",""
37,"TEXT_HEAVNZ803_01933_TODO_13",""
38,"TEXT_HEAVNZ803_01933_TODO_14",""
39,"TEXT_HEAVNZ803_01933_TODO_15",""
40,"TEXT_HEAVNZ803_01933_TODO_16",""
41,"TEXT_HEAVNZ803_01933_TODO_17",""
42,"TEXT_HEAVNZ803_01933_TODO_18",""
43,"TEXT_HEAVNZ803_01933_TODO_19",""
44,"TEXT_HEAVNZ803_01933_TODO_20",""
45,"TEXT_HEAVNZ803_01933_TODO_21",""
46,"TEXT_HEAVNZ803_01933_TODO_22",""
47,"TEXT_HEAVNZ803_01933_TODO_23",""
48,"TEXT_HEAVNZ803_01933_FELTSMOX_000_000","呼哧……呼哧……
為了換口氣 放鬆心情 出來散步哥布！
即便如此 還是覺得 提不起勁哥布……"
49,"TEXT_HEAVNZ803_01933_FELTSMOX_000_001","哥布真的很想 享受釣魚……
不知為何 狀態萎靡 怎麼都 釣不上來哥布！"
50,"TEXT_HEAVNZ803_01933_FELTSMOX_000_002","那邊那個 冒險者 哥布想 拜託你一件事……
拜託你 把<Sheet(BNpcName,3596,0)/> 揍一頓！
然後 把它的魔眼 拿3個回來 拜託你……"
51,"TEXT_HEAVNZ803_01933_FELTSMOX_000_010","那邊那個 冒險者 哥布想 拜託你一件事……
拜託你 把<Sheet(BNpcName,3596,0)/> 揍一頓！
然後 把它的魔眼 拿3個回來 拜託你……"
52,"TEXT_HEAVNZ803_01933_FELTSMOX_000_020","那邊那個 冒險者 哥布想 拜託你一件事……
拜託你 把<Sheet(BNpcName,3596,0)/> 揍一頓！
然後 把它的魔眼 拿3個回來 拜託你……"
53,"TEXT_HEAVNZ803_01933_FELTSMOX_100_020","呼哧……呼哧……
哎呀哎呀 謝謝 謝謝你！
有了這個 哥布就能 擺脫萎靡狀態了！"
54,"TEXT_HEAVNZ803_01933_FELTSMOX_000_021","軟軟的魔眼 當做魚餌
肯定能釣上 超級 超級多的魚！
哥布 這就去 試試！"
