key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ603_01871_SEQ_00","瑪艾娜想請求冒險者最後一個願望。"
1,"TEXT_HEAVNZ603_01871_SEQ_01","瑪艾娜希望冒險者將<Sheet(EventItem,2001662,0)/>和<Sheet(EventItem,2001663,0)/>交給昂德盧。在飛龍港獲取<Sheet(EventItem,2001662,0)/>。"
2,"TEXT_HEAVNZ603_01871_SEQ_02","獲得了<Sheet(EventItem,2001662,0)/>。從翻雲霧海東方眼目的東北偵察隊的龍騎士那裡獲取<Sheet(EventItem,2001663,0)/>。"
3,"TEXT_HEAVNZ603_01871_SEQ_03","獲得了<Sheet(EventItem,2001663,0)/>。將<Sheet(EventItem,2001662,0)/>和<Sheet(EventItem,2001663,0)/>交給伊修加德神殿騎士團總部的昂德盧。"
4,"TEXT_HEAVNZ603_01871_SEQ_04","將<Sheet(EventItem,2001662,0)/>和<Sheet(EventItem,2001663,0)/>交給了昂德盧。和翻雲霧海莫古力之家的莫古靈談談。"
5,"TEXT_HEAVNZ603_01871_SEQ_05","和莫古靈進行了交談。和飛龍港的莫古庫爾談談。"
6,"TEXT_HEAVNZ603_01871_SEQ_06","和莫古庫爾進行了交談。想了解翻雲霧海的歷史的話，就需要將修復天極白堊宮的方法告訴莫古力，將伊修加德來的昂德盧一行人帶到了莫古力之家。就這樣，實現了人們與天空莫古力們歷史般的邂逅。"
7,"TEXT_HEAVNZ603_01871_SEQ_07",""
8,"TEXT_HEAVNZ603_01871_SEQ_08",""
9,"TEXT_HEAVNZ603_01871_SEQ_09",""
10,"TEXT_HEAVNZ603_01871_SEQ_10",""
11,"TEXT_HEAVNZ603_01871_SEQ_11",""
12,"TEXT_HEAVNZ603_01871_SEQ_12",""
13,"TEXT_HEAVNZ603_01871_SEQ_13",""
14,"TEXT_HEAVNZ603_01871_SEQ_14",""
15,"TEXT_HEAVNZ603_01871_SEQ_15",""
16,"TEXT_HEAVNZ603_01871_SEQ_16",""
17,"TEXT_HEAVNZ603_01871_SEQ_17",""
18,"TEXT_HEAVNZ603_01871_SEQ_18",""
19,"TEXT_HEAVNZ603_01871_SEQ_19",""
20,"TEXT_HEAVNZ603_01871_SEQ_20",""
21,"TEXT_HEAVNZ603_01871_SEQ_21",""
