key,0,1
#,,
int32,str,str
0,"TEXT_BANSYL106_01262_SEQ_00","妖精暫留地的特那克希亞對壞妖精們的行徑感到很氣憤。"
1,"TEXT_BANSYL106_01262_SEQ_01","接受了特那克希亞的委託。在百靈啼和神秘的妖精對話。"
2,"TEXT_BANSYL106_01262_SEQ_02","和神秘的妖精進行了交談，身上被他施加了隱身咒文。調查百靈啼的<Sheet(EObj,2003075,0)/>，獲取<Sheet(EObj,2003075,0)/>。

※透明狀態在一定時間後就會失效。接觸<Sheet(EObj,2003079,0)/>可以延長透明狀態的持續時間。"
3,"TEXT_BANSYL106_01262_SEQ_03","獲得了<Sheet(EObj,2003075,0)/>。將<Sheet(EObj,2003075,0)/>交給妖精暫留地的特那克希亞。"
4,"TEXT_BANSYL106_01262_SEQ_04","將<Sheet(EObj,2003075,0)/>交給了特那克希亞。特那克希亞如願阻止了壞妖精們舉行儀式，並拜託冒險者今後也多多關照，看起來冒險者獲得了他的信賴。下次有機會再協助他。"
5,"TEXT_BANSYL106_01262_SEQ_05",""
6,"TEXT_BANSYL106_01262_SEQ_06",""
7,"TEXT_BANSYL106_01262_SEQ_07",""
8,"TEXT_BANSYL106_01262_SEQ_08",""
9,"TEXT_BANSYL106_01262_SEQ_09",""
10,"TEXT_BANSYL106_01262_SEQ_10",""
11,"TEXT_BANSYL106_01262_SEQ_11",""
12,"TEXT_BANSYL106_01262_SEQ_12",""
13,"TEXT_BANSYL106_01262_SEQ_13",""
14,"TEXT_BANSYL106_01262_SEQ_14",""
15,"TEXT_BANSYL106_01262_SEQ_15",""
16,"TEXT_BANSYL106_01262_SEQ_16",""
17,"TEXT_BANSYL106_01262_SEQ_17",""
18,"TEXT_BANSYL106_01262_SEQ_18",""
19,"TEXT_BANSYL106_01262_SEQ_19",""
20,"TEXT_BANSYL106_01262_SEQ_20",""
21,"TEXT_BANSYL106_01262_SEQ_21",""
22,"TEXT_BANSYL106_01262_SEQ_22",""
23,"TEXT_BANSYL106_01262_SEQ_23",""
24,"TEXT_BANSYL106_01262_TODO_00","在百靈啼和神秘的妖精對話"
25,"TEXT_BANSYL106_01262_TODO_01","在透明狀態下獲取<Sheet(EObj,2003075,0)/>"
26,"TEXT_BANSYL106_01262_TODO_02","將<Sheet(EObj,2003075,0)/>交給特那克希亞"
