key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ518_01853_SEQ_00","豎骨島的莫古托在觀察附近的情況。"
1,"TEXT_HEAVNZ518_01853_SEQ_01","莫古托的目標是討伐<Sheet(BNpcName,3621,0)/>。從<Sheet(BNpcName,3621,0)/>身上取得3個<Sheet(EventItem,2001649,0)/>。"
2,"TEXT_HEAVNZ518_01853_SEQ_02","獲得了<Sheet(EventItem,2001649,0)/>。向豎骨島的莫古托報告。"
3,"TEXT_HEAVNZ518_01853_SEQ_03","將<Sheet(EventItem,2001649,0)/>交給了莫古托。雖然見識到了冒險者的實力，但莫古托認為自己無法辦到相同的事情，然後就回去了。"
4,"TEXT_HEAVNZ518_01853_SEQ_04",""
5,"TEXT_HEAVNZ518_01853_SEQ_05",""
6,"TEXT_HEAVNZ518_01853_SEQ_06",""
7,"TEXT_HEAVNZ518_01853_SEQ_07",""
8,"TEXT_HEAVNZ518_01853_SEQ_08",""
9,"TEXT_HEAVNZ518_01853_SEQ_09",""
10,"TEXT_HEAVNZ518_01853_SEQ_10",""
11,"TEXT_HEAVNZ518_01853_SEQ_11",""
12,"TEXT_HEAVNZ518_01853_SEQ_12",""
13,"TEXT_HEAVNZ518_01853_SEQ_13",""
14,"TEXT_HEAVNZ518_01853_SEQ_14",""
15,"TEXT_HEAVNZ518_01853_SEQ_15",""
16,"TEXT_HEAVNZ518_01853_SEQ_16",""
17,"TEXT_HEAVNZ518_01853_SEQ_17",""
18,"TEXT_HEAVNZ518_01853_SEQ_18",""
19,"TEXT_HEAVNZ518_01853_SEQ_19",""
20,"TEXT_HEAVNZ518_01853_SEQ_20",""
21,"TEXT_HEAVNZ518_01853_SEQ_21",""
22,"TEXT_HEAVNZ518_01853_SEQ_22",""
23,"TEXT_HEAVNZ518_01853_SEQ_23",""
24,"TEXT_HEAVNZ518_01853_TODO_00","從<Sheet(BNpcName,3621,0)/>身上得到<Sheet(EventItem,2001649,0)/>"
25,"TEXT_HEAVNZ518_01853_TODO_01","將<Sheet(EventItem,2001649,0)/>交給莫古托"
26,"TEXT_HEAVNZ518_01853_TODO_02",""
27,"TEXT_HEAVNZ518_01853_TODO_03",""
28,"TEXT_HEAVNZ518_01853_TODO_04",""
29,"TEXT_HEAVNZ518_01853_TODO_05",""
30,"TEXT_HEAVNZ518_01853_TODO_06",""
31,"TEXT_HEAVNZ518_01853_TODO_07",""
32,"TEXT_HEAVNZ518_01853_TODO_08",""
33,"TEXT_HEAVNZ518_01853_TODO_09",""
34,"TEXT_HEAVNZ518_01853_TODO_10",""
35,"TEXT_HEAVNZ518_01853_TODO_11",""
36,"TEXT_HEAVNZ518_01853_TODO_12",""
37,"TEXT_HEAVNZ518_01853_TODO_13",""
38,"TEXT_HEAVNZ518_01853_TODO_14",""
39,"TEXT_HEAVNZ518_01853_TODO_15",""
40,"TEXT_HEAVNZ518_01853_TODO_16",""
41,"TEXT_HEAVNZ518_01853_TODO_17",""
42,"TEXT_HEAVNZ518_01853_TODO_18",""
43,"TEXT_HEAVNZ518_01853_TODO_19",""
44,"TEXT_HEAVNZ518_01853_TODO_20",""
45,"TEXT_HEAVNZ518_01853_TODO_21",""
46,"TEXT_HEAVNZ518_01853_TODO_22",""
47,"TEXT_HEAVNZ518_01853_TODO_23",""
48,"TEXT_HEAVNZ518_01853_MOGOOT_000_000","莫古正在觀察目標庫啵……
那個<Sheet(BNpcName,3621,0)/>絕對逃不出莫古的視線庫啵。"
49,"TEXT_HEAVNZ518_01853_MOGOOT_000_001","話說回來，莫古很在意教官的實力庫啵。
莫古想看看教官有沒有資格做莫古的教官庫啵……
取來3個<Sheet(EventItem,2001649,0)/>庫啵。"
50,"TEXT_HEAVNZ518_01853_MOGOOT_000_010","話說回來，莫古很在意教官的實力庫啵。
莫古想看看教官有沒有資格做莫古的教官庫啵……
取來3個<Sheet(EventItem,2001649,0)/>庫啵。"
51,"TEXT_HEAVNZ518_01853_MOGOOT_000_020","話說回來，莫古很在意教官的實力庫啵。
莫古想看看教官有沒有資格做莫古的教官庫啵……
取來3個<Sheet(EventItem,2001649,0)/>庫啵。"
52,"TEXT_HEAVNZ518_01853_MOGOOT_000_021","不愧是教官庫啵，莫古認可了庫啵。
教官剛才的精彩戰鬥，莫古是無法做到的庫啵……
莫古學到了很多東西，訓練結束庫啵！"
