key,0,1
#,,
int32,str,str
0,"TEXT_HEAVNZ311_01803_SEQ_00","不潔三塔的格林坎比十分不高興。"
1,"TEXT_HEAVNZ311_01803_SEQ_01","格林坎比委託冒險者去消除令它不快的味道。前往龍堡參天高地的阿瓦隆尼亞古陸，尋找3個正在冒煙的<Sheet(EObj,2005658,0)/>，並將其熄滅。"
2,"TEXT_HEAVNZ311_01803_SEQ_02","熄滅了所有<Sheet(EObj,2005658,0)/>。向不潔三塔的格林坎比報告。"
3,"TEXT_HEAVNZ311_01803_SEQ_03","向格林坎比報告完畢。消除了令它不快的氣味，它很感謝冒險者。"
4,"TEXT_HEAVNZ311_01803_SEQ_04",""
5,"TEXT_HEAVNZ311_01803_SEQ_05",""
6,"TEXT_HEAVNZ311_01803_SEQ_06",""
7,"TEXT_HEAVNZ311_01803_SEQ_07",""
8,"TEXT_HEAVNZ311_01803_SEQ_08",""
9,"TEXT_HEAVNZ311_01803_SEQ_09",""
10,"TEXT_HEAVNZ311_01803_SEQ_10",""
11,"TEXT_HEAVNZ311_01803_SEQ_11",""
12,"TEXT_HEAVNZ311_01803_SEQ_12",""
13,"TEXT_HEAVNZ311_01803_SEQ_13",""
14,"TEXT_HEAVNZ311_01803_SEQ_14",""
15,"TEXT_HEAVNZ311_01803_SEQ_15",""
16,"TEXT_HEAVNZ311_01803_SEQ_16",""
17,"TEXT_HEAVNZ311_01803_SEQ_17",""
18,"TEXT_HEAVNZ311_01803_SEQ_18",""
19,"TEXT_HEAVNZ311_01803_SEQ_19",""
20,"TEXT_HEAVNZ311_01803_SEQ_20",""
21,"TEXT_HEAVNZ311_01803_SEQ_21",""
22,"TEXT_HEAVNZ311_01803_SEQ_22",""
23,"TEXT_HEAVNZ311_01803_SEQ_23",""
24,"TEXT_HEAVNZ311_01803_TODO_00","熄滅<Sheet(EObj,2005658,0)/>"
25,"TEXT_HEAVNZ311_01803_TODO_01","向格林坎比報告"
26,"TEXT_HEAVNZ311_01803_TODO_02",""
27,"TEXT_HEAVNZ311_01803_TODO_03",""
28,"TEXT_HEAVNZ311_01803_TODO_04",""
29,"TEXT_HEAVNZ311_01803_TODO_05",""
30,"TEXT_HEAVNZ311_01803_TODO_06",""
31,"TEXT_HEAVNZ311_01803_TODO_07",""
32,"TEXT_HEAVNZ311_01803_TODO_08",""
33,"TEXT_HEAVNZ311_01803_TODO_09",""
34,"TEXT_HEAVNZ311_01803_TODO_10",""
35,"TEXT_HEAVNZ311_01803_TODO_11",""
36,"TEXT_HEAVNZ311_01803_TODO_12",""
37,"TEXT_HEAVNZ311_01803_TODO_13",""
38,"TEXT_HEAVNZ311_01803_TODO_14",""
39,"TEXT_HEAVNZ311_01803_TODO_15",""
40,"TEXT_HEAVNZ311_01803_TODO_16",""
41,"TEXT_HEAVNZ311_01803_TODO_17",""
42,"TEXT_HEAVNZ311_01803_TODO_18",""
43,"TEXT_HEAVNZ311_01803_TODO_19",""
44,"TEXT_HEAVNZ311_01803_TODO_20",""
45,"TEXT_HEAVNZ311_01803_TODO_21",""
46,"TEXT_HEAVNZ311_01803_TODO_22",""
47,"TEXT_HEAVNZ311_01803_TODO_23",""
48,"TEXT_HEAVNZ311_01803_GULLINKAMBI_000_000","可惡的骨頜族！
點什麼<Sheet(EObj,2005658,0)/>，臭死了！"
49,"TEXT_HEAVNZ311_01803_GULLINKAMBI_000_001","你趕快去把那<Sheet(EObj,2005658,0)/>給熄了！
一共有3個，一個都不要落下！
……我這正孵蛋呢，動不了。"
50,"TEXT_HEAVNZ311_01803_GULLINKAMBI_000_010","你趕快去把那<Sheet(EObj,2005658,0)/>給熄了！
一共有3個，一個都不要落下！
……我這正孵蛋呢，動不了。"
51,"TEXT_HEAVNZ311_01803_GULLINKAMBI_000_040","哎呀，怪味終於沒了，謝謝你啊。
這樣我就能集中精力孵蛋了。
討厭的骨頜族，早晚有一天讓你們好看。"
52,"TEXT_HEAVNZ311_01803_SYSTEM_000_011","（★未使用／削除予定★）"
53,"TEXT_HEAVNZ311_01803_SYSTEM_000_030","（★未使用／削除予定★）"
